year,month,state,rto,fuel_segment,fuel_type,fuel_filter,vehicle_category_filter,norms_filter,vehicle_class_filter,vehicle_count,scraped_at,source_url
2025,8,Punjab,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,729,2026-05-20T06:08:19.458Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,PETROL/HYBRID/CNG,ALL,ALL,ALL,ALL,0,2026-05-20T06:08:19.458Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,2702,2026-05-20T06:08:19.458Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,378,2026-05-20T06:08:19.458Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,BUS|SCHOOL BUS,17,2026-06-01T13:05:43.379Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,BUS|SCHOOL BUS,202,2026-06-01T13:05:43.379Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,BUS|SCHOOL BUS,8,2026-06-01T13:05:43.379Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,BUS|SCHOOL BUS,18,2026-06-01T13:05:43.379Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,BUS|SCHOOL BUS,1,2026-06-01T13:05:43.379Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,BHARAT STAGE VI,M-CYCLE/SCOOTER,51,2026-07-17T15:42:01.465Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,BHARAT STAGE VI,M-CYCLE/SCOOTER,0,2026-07-17T15:42:01.465Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,BHARAT STAGE VI,M-CYCLE/SCOOTER,24134,2026-07-17T15:42:01.465Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Punjab,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,BHARAT STAGE VI,M-CYCLE/SCOOTER,10253,2026-07-17T15:42:01.465Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,155,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,0,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,0,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,245,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,388,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,0,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,0,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,12,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,0,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Sikkim,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,0,2026-05-20T06:09:48.894Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,2232,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,12967,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,61,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,DUAL DIESEL/CNG,ALL,ALL,ALL,ALL,0,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,2584,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,ALL,ALL,25,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,LNG,ALL,ALL,ALL,ALL,12,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,LPG ONLY,ALL,ALL,ALL,ALL,189,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,ALL,0,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,80206,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,54275,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,3,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,0,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID/CNG,ALL,ALL,ALL,ALL,0,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL(E20)/LPG,ALL,ALL,ALL,ALL,0,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,2349,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,1505,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL/HYBRID/CNG,ALL,ALL,ALL,ALL,1,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,NON_EV,PETROL/LPG,ALL,ALL,ALL,ALL,2,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,EV,PLUG-IN HYBRID EV,ALL,ALL,ALL,ALL,0,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,11076,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tamil Nadu,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,656,2026-05-20T06:10:36.048Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,2180,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,8236,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,6440,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,NON_EV,LPG ONLY,ALL,ALL,ALL,ALL,4821,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,ALL,981,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,53703,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,2752,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Telangana,All Vahan4 Running Office,NON_EV,PETROL/LPG,ALL,ALL,ALL,ALL,152,2026-05-20T06:11:17.775Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,120,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,217,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,0,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,305,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,1420,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,1087,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,0,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,0,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,230,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,19,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,466,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Tripura,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,3,2026-05-20T06:11:36.443Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,BUS,109,2026-06-01T12:58:19.329Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,BUS,549,2026-06-01T12:58:19.331Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,BUS,0,2026-06-01T12:58:19.331Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,BUS,0,2026-06-01T12:58:19.331Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,BUS,0,2026-06-01T12:58:19.331Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,BUS,0,2026-06-01T12:58:19.331Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,BHARAT STAGE VI,GOODS CARRIER,992,2026-07-17T15:38:23.919Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,BHARAT STAGE VI,GOODS CARRIER,3083,2026-07-17T15:38:23.919Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,LNG,ALL,ALL,BHARAT STAGE VI,GOODS CARRIER,0,2026-07-17T15:38:23.919Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,BHARAT STAGE VI,GOODS CARRIER,53,2026-07-17T15:38:23.919Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,BHARAT STAGE VI,GOODS CARRIER,116,2026-07-17T15:38:23.920Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,BHARAT STAGE VI,GOODS CARRIER,0,2026-07-17T15:38:23.920Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,BHARAT STAGE VI,GOODS CARRIER,24,2026-07-17T15:38:23.919Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,459,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,DIESEL,ALL,ALL,ALL,ALL,873,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,5,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,397,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,ETHANOL(E100),ALL,ALL,ALL,ALL,0,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,LNG,ALL,ALL,ALL,ALL,0,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,PETROL,ALL,ALL,ALL,ALL,5220,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,3441,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,4,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,0,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,1053,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,153,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),EV,PLUG-IN HYBRID EV,ALL,ALL,ALL,ALL,1,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),EV,PURE EV,ALL,ALL,ALL,ALL,853,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,539,2026-06-12T10:26:46.274Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,95,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,1661,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,6,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,600,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,ALL,ALL,0,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,LPG ONLY,ALL,ALL,ALL,ALL,0,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,ALL,13,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,10178,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,5217,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,1,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,0,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,360,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,272,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL/HYBRID/CNG,ALL,ALL,ALL,ALL,1,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,1259,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,54,2026-05-20T06:13:10.482Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,M-CYCLE/SCOOTER,17,2026-06-01T13:13:16.837Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,M-CYCLE/SCOOTER,61,2026-06-01T13:13:16.839Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,ALL,M-CYCLE/SCOOTER,0,2026-06-01T13:13:16.839Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,M-CYCLE/SCOOTER,8332,2026-06-01T13:13:16.839Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,M-CYCLE/SCOOTER,4186,2026-06-01T13:13:16.839Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,M-CYCLE/SCOOTER,716,2026-06-01T13:13:16.839Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,BHARAT STAGE VI,AMBULANCE,2,2026-07-17T15:45:43.960Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,8,Uttarakhand,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,BHARAT STAGE VI,AMBULANCE,23,2026-07-17T15:45:43.960Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
