state,rto,rto_code,place_label,latitude,longitude,confidence_score,source,reviewed,notes
Rajasthan,PALI RTO - RJ22( 10-APR-2018 ),RJ-22,PALI,25.77276,73.32335,0.6800,geonames,false,"geonames=1260716; matched=""Pali""; query=""PALI""; feature=PPL"
Rajasthan,PAWAN VEHICLE FITNESS CENTER PVT LTD - RJ277( 05-APR-2022 ),RJ-277,PAWAN VEHICLE FITNESS CENTER PVT LTD,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,PHALODI DTO - RJ43( 12-SEP-2018 ),RJ-43,PHALODI,27.13102,72.36826,0.6800,geonames,false,"geonames=1259813; matched=""Phalodi""; query=""PHALODI""; feature=PPL"
Rajasthan,PIPAR CITY DTO - RJ54( 17-AUG-2021 ),RJ-54,PIPAR CITY,26.38441,73.54394,0.6800,geonames,false,"geonames=1259608; matched=""Pipar""; query=""PIPAR CITY""; feature=PPL"
Rajasthan,POKHRAN DTO - RJ55( 17-AUG-2021 ),RJ-55,POKHRAN,26.92007,71.91631,0.6800,geonames,false,"geonames=1259460; matched=""Pokaran""; query=""POKHRAN""; feature=PPL"
Rajasthan,PRATAPGARH DTO - RJ35( 07-NOV-2017 ),RJ-35,PRATAPGARH,24.03215,74.78162,0.6800,geonames,false,"geonames=1259338; matched=""Pratapgarh""; query=""PRATAPGARH""; feature=PPL"
Rajasthan,Parasvnath Fitness Center - RJ240( 03-SEP-2020 ),RJ-240,Parasvnath Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Preksha Parivahan Fitness Center - RJ265( 08-APR-2021 ),RJ-265,Preksha Parivahan Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Prerna Parivahan Fitness Center - RJ272( 05-JUL-2021 ),RJ-272,Prerna Parivahan Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,R.K. Fitness Center - RJ221( 31-DEC-2019 ),RJ-221,R.K. Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,RAJASTHAN VEHICLE FITNESS CENTER - RJ283( 21-AUG-2023 ),RJ-283,RAJASTHAN VEHICLE FITNESS CENTER,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""RAJASTHAN""; feature=ADM1"
Rajasthan,RAJSAMAND DTO - RJ30( 27-AUG-2019 ),RJ-30,RAJSAMAND,25.07145,73.8798,0.6800,geonames,false,"geonames=1258797; matched=""Rajsamand""; query=""RAJSAMAND""; feature=PPL"
Rajasthan,RAMGANJMANDI DTO - RJ33( 22-FEB-2018 ),RJ-33,RAMGANJMANDI,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Royal Motors - RJ268( 27-MAY-2021 ),RJ-268,Royal Motors,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,SADULSHAHAR DTO - RJ56( 17-AUG-2021 ),RJ-56,SADULSHAHAR,29.9087,74.17567,0.6800,geonames,false,"geonames=12501475; matched=""Sadulshahar""; query=""SADULSHAHAR""; feature=PPL"
Rajasthan,SAHAPURA (BHILWARA) DTO - RJ51( 16-FEB-2018 ),RJ-51,SAHAPURA,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,SAHAPURA (JAIPUR) DTO - RJ52( 15-DEC-2017 ),RJ-52,SAHAPURA,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,SALUMBAR DTO - RJ58( 10-OCT-2022 ),RJ-58,SALUMBAR,24.13524,74.04442,0.6800,geonames,false,"geonames=1257588; matched=""Salumbar""; query=""SALUMBAR""; feature=PPL"
Rajasthan,SAWAI MADHOPUR DTO - RJ25( 19-JUL-2016 ),RJ-25,SAWAI MADHOPUR,26.02301,76.34408,0.6800,geonames,false,"geonames=1256949; matched=""Sawai Madhopur""; query=""SAWAI MADHOPUR""; feature=PPL"
Rajasthan,SHAHPURA BHILWARA FITNESS CENTER - RJ275( 16-MAR-2022 ),RJ-275,SHAHPURA BHILWARA FITNESS CENTER,25.34707,74.64081,0.6200,geonames,false,"geonames=1275960; matched=""Bhilwara""; query=""BHILWARA""; feature=PPL"
Rajasthan,SHAHPURA VEHICLE FITNESS CENTER (JAIPUR) - RJ213( 01-NOV-2019 ),RJ-213,SHAHPURA VEHICLE FITNESS CENTER,27.3912,75.95956,0.6200,geonames,false,"geonames=1256705; matched=""Shahpura""; query=""SHAHPURA""; feature=PPL"
Rajasthan,SHIV KRIPA FITNESS CENTER PVT LTD - RJ279( 05-APR-2022 ),RJ-279,SHIV KRIPA FITNESS CENTER PVT LTD,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,SHREE BALAJI FITNESS CENTER PALI - RJ241( 07-SEP-2020 ),RJ-241,SHREE BALAJI FITNESS CENTER PALI,25.77276,73.32335,0.6200,geonames,false,"geonames=1260716; matched=""Pali""; query=""PALI""; feature=PPL"
Rajasthan,SHREE SHYAM VEHICLE FITNESS CENTER - RJ246( 08-OCT-2020 ),RJ-246,SHREE SHYAM VEHICLE FITNESS CENTER,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,SHRI BALAJI FITNESS CENTER BIKANER - RJ206( 11-SEP-2019 ),RJ-206,SHRI BALAJI FITNESS CENTER BIKANER,28.01762,73.31495,0.6200,geonames,false,"geonames=1275665; matched=""Bikaner""; query=""BIKANER""; feature=PPL"
Rajasthan,SHRI MAHALAXMI FITNESS CENTER - RJ278( 05-APR-2022 ),RJ-278,SHRI MAHALAXMI FITNESS CENTER,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,SIKAR RTO - RJ23( 27-SEP-2017 ),RJ-23,SIKAR,27.61206,75.13996,0.6800,geonames,false,"geonames=1256320; matched=""Sikar""; query=""SIKAR""; feature=PPL"
Rajasthan,SIROHI DTO - RJ24( 27-FEB-2018 ),RJ-24,SIROHI,24.88838,72.84794,0.6800,geonames,false,"geonames=1256067; matched=""Sirohi""; query=""SIROHI""; feature=PPL"
Rajasthan,SRI GANGANAGAR DTO - RJ13( 27-SEP-2017 ),RJ-13,SRI GANGANAGAR,29.92009,73.87496,0.6800,geonames,false,"geonames=1271685; matched=""Sri Ganganagar""; query=""SRI GANGANAGAR""; feature=PPLA2"
Rajasthan,SUJANGARH DTO - RJ44( 16-FEB-2018 ),RJ-44,SUJANGARH,27.7,74.46667,0.6800,geonames,false,"geonames=1255560; matched=""Sujangarh""; query=""SUJANGARH""; feature=PPL"
Rajasthan,SUMERPUR DTO - RJ57( 17-AUG-2021 ),RJ-57,SUMERPUR,25.1543,73.08157,0.6800,geonames,false,"geonames=8224613; matched=""Sumerpur""; query=""SUMERPUR""; feature=PPL"
Rajasthan,Schoolnet India Limited - RJ256( 27-NOV-2020 ),RJ-256,Schoolnet India Limited,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shanti Vehicle Fitness Testing Center - RJ208( 10-OCT-2019 ),RJ-208,Shanti Vehicle Fitness Testing Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shashank Automobiles - RJ227( 23-JAN-2020 ),RJ-227,Shashank Automobiles,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shree Fitness Center - RJ211( 11-OCT-2019 ),RJ-211,Shree Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shree Kamdhenu Fitness Center - RJ219( 26-DEC-2019 ),RJ-219,Shree Kamdhenu Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shri Bikaner Fitness Center - RJ205( 02-SEP-2019 ),RJ-205,Shri Bikaner Fitness Center,28.01762,73.31495,0.6200,geonames,false,"geonames=1275665; matched=""Bikaner""; query=""Bikaner""; feature=PPL"
Rajasthan,Shri Fitness Center - RJ259( 21-DEC-2020 ),RJ-259,Shri Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shri Force Fitness Center - RJ217( 03-DEC-2019 ),RJ-217,Shri Force Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shri Karni Fitness Center - RJ214( 04-NOV-2019 ),RJ-214,Shri Karni Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Shri Vinayak Auto Fitness Center - RJ252( 27-NOV-2020 ),RJ-252,Shri Vinayak Auto Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Sikar Vehicle Fitness Center - RJ212( 23-OCT-2019 ),RJ-212,Sikar Vehicle Fitness Center,27.61206,75.13996,0.6200,geonames,false,"geonames=1256320; matched=""Sikar""; query=""Sikar""; feature=PPL"
Rajasthan,Speedline Auto Fitness Private Limited - RJ270( 27-MAY-2021 ),RJ-270,Speedline Auto Fitness Private Limited,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Swarna Shri Fitness Testing Center - RJ207( 09-OCT-2019 ),RJ-207,Swarna Shri Fitness Testing Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,TIRUPATI ASSOCIATES - RJ238( 27-AUG-2020 ),RJ-238,TIRUPATI ASSOCIATES,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,TIRUPATI ASSOCIATES MORIJA CHOMU - RJ237( 27-AUG-2020 ),RJ-237,TIRUPATI ASSOCIATES MORIJA CHOMU,27.16955,75.72226,0.6200,geonames,false,"geonames=1274496; matched=""Chaumu""; query=""CHOMU""; feature=PPL"
Rajasthan,TIRUPATI FITNESS CENTER - RJ235( 22-JUL-2020 ),RJ-235,TIRUPATI FITNESS CENTER,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,TONK DTO - RJ26( 07-NOV-2017 ),RJ-26,TONK,26.16638,75.78824,0.6800,geonames,false,"geonames=1254241; matched=""Tonk""; query=""TONK""; feature=PPL"
Rajasthan,Tonk Fitness Center - RJ244( 30-SEP-2020 ),RJ-244,Tonk Fitness Center,26.16638,75.78824,0.6800,geonames,false,"geonames=1254241; matched=""Tonk""; query=""Tonk""; feature=PPL"
Rajasthan,UDAIPUR RTO - RJ27( 06-JUN-2017 ),RJ-27,UDAIPUR,24.58584,73.71346,0.6800,geonames,false,"geonames=1253986; matched=""Udaipur""; query=""UDAIPUR""; feature=PPL"
Rajasthan,Udaipur Fitness Center - RJ262( 05-APR-2021 ),RJ-262,Udaipur Fitness Center,24.58584,73.71346,0.6800,geonames,false,"geonames=1253986; matched=""Udaipur""; query=""Udaipur""; feature=PPL"
Rajasthan,VATSAL ENTERPRISES - RJ258( 18-DEC-2020 ),RJ-258,VATSAL ENTERPRISES,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Vaahan Fitness Center - RJ264( 06-APR-2021 ),RJ-264,Vaahan Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Sikkim,GYALSING - SK2( 05-JUL-2017 ),SK-2,GYALSING,27.75,88.5,0.6200,geonames,false,"geonames=1256312; matched=""Sikkim""; query=""Sikkim""; feature=ADM1"
Sikkim,JORETHANG - SK4( 19-APR-2018 ),SK-4,JORETHANG,27.10696,88.32332,0.6800,geonames,false,"geonames=7279751; matched=""Jorethang""; query=""JORETHANG""; feature=PPL"
Sikkim,MANGAN - SK3( 24-APR-2017 ),SK-3,MANGAN,27.66667,88.5,0.6800,geonames,false,"geonames=1261190; matched=""Mangan""; query=""MANGAN""; feature=ADM2"
Sikkim,NAMCHI - SK5( 01-DEC-2017 ),SK-5,NAMCHI,27.3112,88.37435,0.6800,geonames,false,"geonames=1255681; matched=""Namchi""; query=""NAMCHI""; feature=ADM2"
Sikkim,"Office of the Secretary, STA - SK99( 23-JAN-2024 )",SK-99,"of the Secretary, STA",27.75,88.5,0.6200,geonames,false,"geonames=1256312; matched=""Sikkim""; query=""Sikkim""; feature=ADM1"
Sikkim,Pakyong - SK7( 12-JUN-2018 ),SK-7,Pakyong,27.22503,88.6492,0.6800,geonames,false,"geonames=12680256; matched=""Pakyong""; query=""Pakyong""; feature=ADM2"
Sikkim,RTO GANGTOK - SK1( 12-SEP-2016 ),SK-1,GANGTOK,27.32574,88.61216,0.6800,geonames,false,"geonames=1271631; matched=""Gangtok""; query=""GANGTOK""; feature=PPLA"
Sikkim,SORENG - SK6( 02-APR-2018 ),SK-6,SORENG,27.18993,88.20187,0.6800,geonames,false,"geonames=12680262; matched=""Soreng""; query=""SORENG""; feature=ADM2"
Sikkim,"Singtam, East Sikkim - SK8( 25-JAN-2019 )",SK-8,"Singtam, East Sikkim",27.75,88.5,0.6200,geonames,false,"geonames=1256312; matched=""Sikkim""; query=""Sikkim""; feature=ADM1"
Tamil Nadu,ALANGUDI UO - TN641( 04-JUN-2018 ),TN-641,ALANGUDI UO,10.3606,78.98492,0.6800,geonames,false,"geonames=1279059; matched=""Alangudi""; query=""ALANGUDI""; feature=PPL"
Tamil Nadu,ALANGULAM UO - TN644( 05-MAR-2024 ),TN-644,ALANGULAM UO,8.86404,77.49937,0.6800,geonames,false,"geonames=1279058; matched=""Alangulam""; query=""ALANGULAM""; feature=PPL"
Tamil Nadu,AMBASAMUTHIRAM UO - TN611( 28-AUG-2018 ),TN-611,AMBASAMUTHIRAM UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,AMBATTUR RTO - TN612( 07-JUN-2018 ),TN-612,AMBATTUR,13.09818,80.16152,0.6800,geonames,false,"geonames=1278840; matched=""Ambattur""; query=""AMBATTUR""; feature=PPL"
Tamil Nadu,AMBUR UO - TN628( 11-JUL-2018 ),TN-628,AMBUR UO,12.79163,78.71644,0.6800,geonames,false,"geonames=1278815; matched=""Ambur""; query=""AMBUR""; feature=PPL"
Tamil Nadu,ARAKKONAM UO - TN609( 06-JUL-2018 ),TN-609,ARAKKONAM UO,13.08449,79.67053,0.6800,geonames,false,"geonames=1278471; matched=""Arakkonam""; query=""ARAKKONAM""; feature=PPL"
Tamil Nadu,ARANI RTO - TN516( 21-MAY-2018 ),TN-516,ARANI,12.66771,79.28529,0.6800,geonames,false,"geonames=1278454; matched=""Arni""; query=""ARANI""; feature=PPL"
Tamil Nadu,ARANTHANGI UO - TN592( 19-DEC-2017 ),TN-592,ARANTHANGI UO,10.20472,79.06661,0.6800,geonames,false,"geonames=12684605; matched=""Aranthangi""; query=""ARANTHANGI""; feature=ADM3"
Tamil Nadu,ARAVAKURICHI UO - TN632( 27-JUN-2018 ),TN-632,ARAVAKURICHI UO,10.77598,77.90869,0.6800,geonames,false,"geonames=1278435; matched=""Aravakkurichchi""; query=""ARAVAKURICHI""; feature=PPL"
Tamil Nadu,ARIYALUR RTO - TN61( 14-AUG-2018 ),TN-61,ARIYALUR,11.15,79.25,0.6800,geonames,false,"geonames=8199441; matched=""Ariyalur""; query=""ARIYALUR""; feature=ADM2"
Tamil Nadu,ARUPPUKOTTAI UO - TN622( 25-JUL-2018 ),TN-622,ARUPPUKOTTAI UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,ATTUR RTO - TN591( 08-JAN-2018 ),TN-591,ATTUR,11.59414,78.60143,0.6800,geonames,false,"geonames=1278173; matched=""Attur""; query=""ATTUR""; feature=PPL"
Tamil Nadu,AVINASHI UO - TN580( 14-AUG-2018 ),TN-580,AVINASHI UO,11.19297,77.26865,0.6800,geonames,false,"geonames=1278124; matched=""Avinashi""; query=""AVINASHI""; feature=PPL"
Tamil Nadu,BATLAGUNDU UO - TN596( 20-JUL-2018 ),TN-596,BATLAGUNDU UO,10.16069,77.75883,0.6800,geonames,false,"geonames=1253352; matched=""Vattalkundu""; query=""BATLAGUNDU""; feature=PPL"
Tamil Nadu,BHAVANI UO - TN578( 30-JUL-2018 ),TN-578,BHAVANI UO,11.44553,77.68215,0.6800,geonames,false,"geonames=1276037; matched=""Bhavani""; query=""BHAVANI""; feature=PPL"
Tamil Nadu,CHENGALPATTU RTO - TN19( 07-JUN-2018 ),TN-19,CHENGALPATTU,12.69184,79.97661,0.6800,geonames,false,"geonames=1274430; matched=""Chengalpattu""; query=""CHENGALPATTU""; feature=PPLA2"
Tamil Nadu,CHENNAI (CENTRAL) RTO - TN1( 12-JUN-2018 ),TN-1,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHENNAI (EAST) RTO - TN4( 03-JUL-2018 ),TN-4,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHENNAI (NORTH) RTO - TN5( 01-JUL-2018 ),TN-5,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHENNAI (NORTH-EAST) RTO - TN3( 03-JUL-2018 ),TN-3,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHENNAI (SOUTH) RTO - TN7( 01-JUN-2018 ),TN-7,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHENNAI (SOUTH-EAST) RTO - TN6( 11-JUN-2018 ),TN-6,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHENNAI (SOUTH-WEST) RTO - TN10( 03-JUL-2018 ),TN-10,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHENNAI (WEST) RTO - TN9( 28-MAY-2018 ),TN-9,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,CHEYYAR UO - TN635( 07-APR-2017 ),TN-635,CHEYYAR UO,12.66052,79.54308,0.6800,geonames,false,"geonames=1254322; matched=""Cheyyar""; query=""CHEYYAR""; feature=PPL"
Tamil Nadu,CHIDAMBARAM RTO - TN544( 19-JUN-2018 ),TN-544,CHIDAMBARAM,11.39933,79.69144,0.6800,geonames,false,"geonames=1274256; matched=""Chidambaram""; query=""CHIDAMBARAM""; feature=PPL"
Tamil Nadu,COIMBATORE (CENTRAL) RTO - TN66( 17-JUL-2018 ),TN-66,COIMBATORE,11.00555,76.96612,0.6800,geonames,false,"geonames=1273865; matched=""Coimbatore""; query=""COIMBATORE""; feature=PPL"
Tamil Nadu,COIMBATORE (NORTH) RTO - TN38( 17-JUL-2018 ),TN-38,COIMBATORE,11.00555,76.96612,0.6800,geonames,false,"geonames=1273865; matched=""Coimbatore""; query=""COIMBATORE""; feature=PPL"
Tamil Nadu,COIMBATORE (SOUTH) RTO - TN37( 28-MAY-2018 ),TN-37,COIMBATORE,11.00555,76.96612,0.6800,geonames,false,"geonames=1273865; matched=""Coimbatore""; query=""COIMBATORE""; feature=PPL"
Tamil Nadu,COIMBATORE (WEST) RTO - TN99( 17-JUL-2018 ),TN-99,COIMBATORE,11.00555,76.96612,0.6800,geonames,false,"geonames=1273865; matched=""Coimbatore""; query=""COIMBATORE""; feature=PPL"
Tamil Nadu,CUDDALORE RTO - TN31( 15-JUN-2018 ),TN-31,CUDDALORE,11.75617,79.76693,0.6800,geonames,false,"geonames=1273802; matched=""Cuddalore""; query=""CUDDALORE""; feature=PPL"
Tamil Nadu,DHARAPURAM RTO - TN594( 18-JUL-2018 ),TN-594,DHARAPURAM,10.73828,77.53223,0.6800,geonames,false,"geonames=1272873; matched=""Dharapuram""; query=""DHARAPURAM""; feature=PPL"
Tamil Nadu,DHARMAPURI RTO - TN29( 03-AUG-2018 ),TN-29,DHARMAPURI,12.1277,78.15794,0.6800,geonames,false,"geonames=1272847; matched=""Dharmapuri""; query=""DHARMAPURI""; feature=PPL"
Tamil Nadu,DINDIGUL RTO - TN57( 19-JUN-2018 ),TN-57,DINDIGUL,10.36896,77.98036,0.6800,geonames,false,"geonames=1272543; matched=""Dindigul""; query=""DINDIGUL""; feature=PPL"
Tamil Nadu,ERODE (WEST) RTO - TN86( 10-AUG-2018 ),TN-86,ERODE,11.3428,77.72741,0.6800,geonames,false,"geonames=1272013; matched=""Erode""; query=""ERODE""; feature=PPL"
Tamil Nadu,ERODE RTO - TN33( 14-AUG-2018 ),TN-33,ERODE,11.3428,77.72741,0.6800,geonames,false,"geonames=1272013; matched=""Erode""; query=""ERODE""; feature=PPL"
Tamil Nadu,GINGEE UO - TN627( 14-JUN-2018 ),TN-627,GINGEE UO,12.25282,79.41727,0.6800,geonames,false,"geonames=1271199; matched=""Gingee""; query=""GINGEE""; feature=PPL"
Tamil Nadu,GOPICHETTIPALAYAM RTO - TN36( 30-JUL-2018 ),TN-36,GOPICHETTIPALAYAM,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,GUDALORE UO - TN582( 18-JUL-2018 ),TN-582,GUDALORE UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,GUDIYATHAM UO - TN514( 06-JUL-2018 ),TN-514,GUDIYATHAM UO,12.94601,78.87377,0.6800,geonames,false,"geonames=1270800; matched=""Gudiyatham""; query=""GUDIYATHAM""; feature=PPL"
Tamil Nadu,GUMMIDIPOONDI UO - TN625( 07-JUN-2018 ),TN-625,GUMMIDIPOONDI UO,13.43044,80.08417,0.6800,geonames,false,"geonames=12684093; matched=""Gummidipoondi""; query=""GUMMIDIPOONDI""; feature=ADM3"
Tamil Nadu,HARUR UO - TN527( 03-AUG-2018 ),TN-527,HARUR UO,12.05267,78.48023,0.6800,geonames,false,"geonames=1270265; matched=""Harur""; query=""HARUR""; feature=PPL"
Tamil Nadu,HOSUR RTO - TN70( 06-JUL-2018 ),TN-70,HOSUR,12.73647,77.83264,0.6800,geonames,false,"geonames=1269934; matched=""Hosur""; query=""HOSUR""; feature=PPL"
Tamil Nadu,ILLUPPUR UO - TN629( 24-MAY-2018 ),TN-629,ILLUPPUR UO,10.51347,78.62357,0.6800,geonames,false,"geonames=1269782; matched=""Iluppur""; query=""ILLUPPUR""; feature=PPL"
Tamil Nadu,KALLAKURICHI RTO - TN615( 15-JUN-2018 ),TN-615,KALLAKURICHI,11.73379,78.95925,0.6800,geonames,false,"geonames=12165956; matched=""Kallakurichi""; query=""KALLAKURICHI""; feature=PPLA2"
Tamil Nadu,KANCHEEPURAM RTO - TN21( 05-JUL-2018 ),TN-21,KANCHEEPURAM,12.83515,79.70006,0.6800,geonames,false,"geonames=1268159; matched=""Kanchipuram""; query=""KANCHEEPURAM""; feature=PPL"
Tamil Nadu,KANGEYAM UO - TN593( 17-AUG-2018 ),TN-593,KANGEYAM UO,10.98821,77.62745,0.6800,geonames,false,"geonames=12681944; matched=""Kangeyam""; query=""KANGEYAM""; feature=ADM3"
Tamil Nadu,KARAIKUDI UO - TN602( 21-AUG-2018 ),TN-602,KARAIKUDI UO,10.06615,78.76784,0.6800,geonames,false,"geonames=1267885; matched=""Karaikkudi""; query=""KARAIKUDI""; feature=PPL"
Tamil Nadu,KARUR RTO - TN47( 27-JUN-2018 ),TN-47,KARUR,10.95771,78.08095,0.6800,geonames,false,"geonames=1267648; matched=""Karur""; query=""KARUR""; feature=PPL"
Tamil Nadu,KOVILPATTI RTO - TN607( 24-AUG-2018 ),TN-607,KOVILPATTI,9.17167,77.86989,0.6800,geonames,false,"geonames=1265891; matched=""Kovilpatti""; query=""KOVILPATTI""; feature=PPL"
Tamil Nadu,KRISHNAGIRI RTO - TN24( 06-JUL-2018 ),TN-24,KRISHNAGIRI,12.51921,78.21382,0.6800,geonames,false,"geonames=1265863; matched=""Krishnagiri""; query=""KRISHNAGIRI""; feature=PPL"
Tamil Nadu,KULITHALI UO - TN585( 27-JUN-2018 ),TN-585,KULITHALI UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,KUMARAPALAYAM RTO - TN638( 28-JAN-2018 ),TN-638,KUMARAPALAYAM,11.44495,77.71102,0.6800,geonames,false,"geonames=8223943; matched=""Kumarapalayam""; query=""KUMARAPALAYAM""; feature=PPL"
Tamil Nadu,KUMBAKONAM RTO - TN68( 06-AUG-2018 ),TN-68,KUMBAKONAM,10.96209,79.39124,0.6800,geonames,false,"geonames=1265683; matched=""Kumbakonam""; query=""KUMBAKONAM""; feature=PPL"
Tamil Nadu,KUNDRATHUR RTO - TN85( 19-JUN-2018 ),TN-85,KUNDRATHUR,12.99623,80.07514,0.6800,geonames,false,"geonames=1465873; matched=""Kavanur""; query=""KUNDRATHUR""; feature=PPL"
Tamil Nadu,LALGUDI UO - TN631( 28-JUN-2018 ),TN-631,LALGUDI UO,10.87419,78.81935,0.6800,geonames,false,"geonames=1265163; matched=""Lalgudi""; query=""LALGUDI""; feature=PPL"
Tamil Nadu,MADURAI (CENTRAL) RTO - TN64( 17-AUG-2018 ),TN-64,MADURAI,9.919,78.11953,0.6800,geonames,false,"geonames=1264521; matched=""Madurai""; query=""MADURAI""; feature=PPLA2"
Tamil Nadu,MADURAI (NORTH) RTO - TN59( 01-JUN-2018 ),TN-59,MADURAI,9.919,78.11953,0.6800,geonames,false,"geonames=1264521; matched=""Madurai""; query=""MADURAI""; feature=PPLA2"
